Date,AAPL,ADBE,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,ORCL
2023-12-22,191.60948181152344,598.75,153.4199981689453,263.14276123046875,140.33016967773438,47.365638732910156,350.9386291503906,368.23663330078125,48.800167083740234,103.60982513427734
2023-12-26,191.06512451171875,598.260009765625,153.41000366210938,263.024169921875,140.35992431640625,49.83259963989258,352.36859130859375,368.3152770996094,49.2488899230957,103.6000747680664
2023-12-27,191.1640625,596.0800170898438,153.33999633789062,263.5181579589844,139.21934509277344,50.08916473388672,355.3478088378906,367.7352600097656,49.386810302734375,103.3561782836914
2023-12-28,191.5896759033203,595.52001953125,153.3800048828125,262.3918762207031,139.08050537109375,49.72405242919922,355.83447265625,368.9248046875,49.49174499511719,103.65860748291016
2023-12-29,190.55047607421875,596.5999755859375,151.94000244140625,259.9811706542969,138.54493713378906,49.58590316772461,351.504638671875,369.6719055175781,49.49174499511719,102.85861206054688
2024-01-02,183.73130798339844,580.0700073242188,149.92999267578125,253.05532836914062,137.03736877441406,47.16828155517578,343.8878479003906,364.5894775390625,48.138572692871094,101.52202606201172
2024-01-03,182.35562133789062,571.7899780273438,148.47000122070312,248.81678771972656,137.78121948242188,46.428192138671875,342.0804443359375,364.3240661621094,47.53993606567383,99.96104431152344
2024-01-04,180.0396728515625,567.0499877929688,144.57000732421875,248.22401428222656,135.27197265625,46.250572204589844,344.71209716796875,361.70904541015625,47.96868133544922,100.08787536621094
2024-01-05,179.31716918945312,564.5999755859375,145.24000549316406,248.10543823242188,134.61737060546875,46.27030944824219,349.50860595703125,361.52227783203125,49.06700897216797,100.22445678710938
2024-01-08,183.65213012695312,580.5499877929688,149.10000610351562,257.7384338378906,137.70188903808594,47.8096923828125,356.17205810546875,368.3447570800781,52.22107696533203,102.10739135742188
2024-01-09,183.23643493652344,586.2000122070312,151.3699951171875,258.2027587890625,139.7946014404297,47.41497802734375,354.9505310058594,369.4261474609375,53.10753631591797,101.1025161743164
2024-01-10,184.275634765625,591.030029296875,153.72999572753906,260.95928955078125,141.11367797851562,46.84264373779297,367.90008544921875,376.2879638671875,54.316795349121094,101.7782974243164
2024-01-11,183.6818084716797,597.489990234375,155.17999267578125,268.12225341796875,140.9153289794922,47.01039505004883,367.1056823730469,378.1164245605469,54.78850173950195,102.61077117919922
2024-01-12,184.0084228515625,596.5399780273438,154.6199951171875,268.6656188964844,141.48065185546875,46.49726867675781,371.8922119140625,381.891357421875,54.67658233642578,104.40306091308594
2024-01-16,181.74200439453125,597.6799926757812,153.16000366210938,265.95855712890625,141.32196044921875,46.43806457519531,364.9109802246094,383.660888671875,56.347557067871094,104.3736801147461
2024-01-17,180.8017578125,596.0999755859375,151.7100067138672,268.1814880371094,140.3103485107422,45.45127868652344,365.814697265625,382.8744812011719,56.01876449584961,104.23655700683594
2024-01-18,186.6905517578125,593.7000122070312,153.5,271.16522216796875,142.30384826660156,46.12229537963867,373.5208740234375,387.20001220703125,57.072113037109375,106.45977783203125
2024-01-19,189.59043884277344,611.5499877929688,155.33999633789062,277.50823974609375,145.1800994873047,47.51365661621094,380.7900390625,391.9186706542969,59.45466613769531,107.40978240966797
2024-01-22,191.896484375,603.5900268554688,154.77999877929688,276.9351806640625,144.7932891845703,47.58273696899414,379.1316223144531,389.7953186035156,59.6175651550293,107.83092498779297
2024-01-23,193.17320251464844,597.1799926757812,156.02000427246094,273.4475402832031,145.8346710205078,48.24387741088867,382.5279235839844,392.144775390625,59.836421966552734,109.52528381347656
2024-01-24,192.50021362304688,606.47998046875,156.8699951171875,273.5562438964844,147.48106384277344,48.44123458862305,387.98974609375,395.7428283691406,61.32451629638672,111.95415496826172
2024-01-25,192.17359924316406,622.5800170898438,157.75,275.680419921875,150.62506103515625,48.8951530456543,390.45257568359375,398.01373291015625,61.5793571472168,112.62994384765625
2024-01-26,190.4416046142578,613.9299926757812,159.1199951171875,276.5794982910156,150.94247436523438,43.07312774658203,391.40594482421875,397.0896301269531,60.99371337890625,112.2773666381836
2024-01-29,189.75869750976562,630.22998046875,161.25999450683594,284.4044189453125,152.25164794921875,43.260616302490234,398.2381591796875,402.78155517578125,62.426841735839844,111.40571594238281
2024-01-30,186.10662841796875,627.9600219726562,159.0,284.2760009765625,150.2184600830078,42.3527717590332,397.28485107421875,401.670654296875,62.735652923583984,111.80726623535156
2024-01-31,182.50404357910156,617.780029296875,155.1999969482422,277.7156982421875,138.9515838623047,42.51066207885742,387.43365478515625,390.8471374511719,61.489410400390625,109.39795684814453
2024-02-01,184.9387664794922,627.9099731445312,159.27999877929688,280.39312744140625,140.00286865234375,42.78696060180664,392.04144287109375,396.942138671875,62.988494873046875,113.1490249633789
2024-02-02,183.93914794921875,634.760009765625,171.80999755859375,282.2308044433594,141.212890625,42.03700256347656,471.695068359375,404.25616455078125,66.11958312988281,113.40365600585938
2024-02-05,185.7503204345703,630.5,170.30999755859375,284.65142822265625,142.502197265625,42.20475769042969,456.2231140136719,398.7804870605469,69.28964233398438,113.99129486083984
2024-02-06,187.3536834716797,607.1400146484375,169.14999389648438,282.39874267578125,142.9187774658203,42.29877853393555,451.565673828125,398.6231994628906,68.18132019042969,112.92376708984375
2024-02-07,187.46255493164062,615.8499755859375,170.52999877929688,285.3727111816406,144.3469696044922,42.33836364746094,466.3324890136719,407.0382080078125,70.0561752319336,114.85315704345703
2024-02-08,186.38375854492188,615.8599853515625,169.83999633789062,288.44537353515625,144.7139434814453,42.061256408691406,466.73974609375,407.09722900390625,69.59845733642578,114.27532196044922
2024-02-09,187.14682006835938,627.2100219726562,174.4499969482422,287.8031005859375,147.77862548828125,42.862892150878906,464.8627624511719,413.42816162109375,72.08894348144531,114.23613739013672
2024-02-12,185.46212768554688,611.8400268554688,172.33999633789062,283.87091064453125,146.32064819335938,43.57545852661133,465.6473083496094,408.2277526855469,72.20387268066406,113.45262145996094
2024-02-13,183.37115478515625,601.8900146484375,168.63999938964844,277.7749328613281,143.95025634765625,42.714439392089844,456.9281921386719,399.43914794921875,72.08394622802734,111.33714294433594
2024-02-14,182.48919677734375,604.6599731445312,170.97999572753906,285.67889404296875,144.74371337890625,43.73380661010742,469.99688720703125,403.2998962402344,73.85486602783203,111.90518951416016
2024-02-15,182.20181274414062,590.4400024414062,169.8000030517578,288.4354553222656,141.5996856689453,43.595252990722656,480.6723327636719,400.4141540527344,72.61360931396484,110.4556884765625
2024-02-16,180.66580200195312,546.6599731445312,169.50999450683594,286.24212646484375,139.36813354492188,43.060829162597656,470.03668212890625,397.95196533203125,72.56864166259766,109.0159912109375
2024-02-20,179.9225311279297,541.9099731445312,167.0800018310547,282.9520568847656,139.9632110595703,44.060401916503906,468.4775390625,396.701171875,69.40957641601562,106.21493530273438
2024-02-21,180.67572021484375,538.52001953125,168.58999633789062,280.1461486816406,141.38148498535156,43.021244049072266,465.2764892578125,396.1003723144531,67.4307861328125,105.930908203125
2024-02-22,182.7071990966797,537.5700073242188,174.5800018310547,290.1248779296875,142.9088592529297,42.53630065917969,483.2699890136719,405.4272155761719,78.49002075195312,108.72216796875
2024-02-23,180.87388610839844,553.4400024414062,174.99000549316406,289.28509521484375,142.77993774414062,42.54619598388672,481.1823425292969,404.1369934082031,78.76885223388672,109.64279174804688
2024-02-26,179.5261688232422,560.47998046875,174.72999572753906,296.7840270996094,136.44229125976562,42.54619598388672,478.9057922363281,401.37933349609375,79.04369354248047,108.68299102783203
2024-02-27,180.98292541503906,552.489990234375,173.5399932861328,295.9046936035156,137.7415771484375,42.28887939453125,484.1845703125,401.3202819824219,78.65291595458984,109.08454895019531
2024-02-28,179.7838134765625,551.8200073242188,173.16000366210938,296.17144775390625,135.26210021972656,41.5565185546875,481.1723937988281,401.5566101074219,77.61555480957031,109.37837219238281
